review_id,app_id,review_text,label
136755176,2325150,"I remember playing this ages ago but at a quick glance it is still a solid RPG.  It's a bit dated in terms of gameplay and characters/twists, which is to be expected seeing as how it's about 7-10 years old now in terms of release and development, but there is genuine heart and effort put in.  It's also a story about love and expectations while also murdering monsters and helping save the kingdoms across the land.  Avoiding spoilers I remember it having a decent story although some NPCs were... annoying but that's to be expected.  The music is also a bit different than what you'd expect for a fantasy rpg but it is good, the enemies challenging enough without being cheap, and the boss designs can get very much out there but in a good/unnerving way.\n\nCompared to other RPGs there's some QoL features like visible displays to see where hidden treasure is lying (although treasure chests can be hard to spot behind some object) and now there's an optional guide system.  Alchemic item/gear crafting is pretty straightforward and not too material demanding although some drops may be hard to come by.  Main appeal for it coming to Steam are achievements and some work sprucing it up a little in prep for the upcoming sequel Izrand Allure.\n\nI recommend taking it for a spin if you enjoy RPGs.",1
136753957,1922010,"Its siege vr but without the bs of having to answer your phone, stay still when drown scans or whatever, check the cameras for Freddy fazbear, and then get shot by 4 holes that perfectly align to the spot your at like the stars themselves.\n\nits its simple, the gadgets are cool and fun, games great. it feels like when siege first came out and was simple",1
136753827,1922010,must buy.,1
136753764,1922010,GUN\n\n,1
136753401,1922010,"Great game, few very minor things I don't like but overall very worth it and a lot of fun to play\nDEVS: Please add finger tracking for index controlers :(",1
136752167,1922010,"This game is amazing!!! It feels so good to be on each side and I just love everything about this game. If you like multiplayer VR games, then get this right now.",1
136752053,1922010,I love shooting people down\n,1
136751909,1922010,Just got back into VR and blown away on how good this game is. It is hard to find lobbies where there isnt screaming kids but you can just mute and carry on to have a good time. Would recommend!,1
136752329,1396190,From what I've played so far the game is very cinematic for a voxel art styled title. I appreciate that it has some voice acting as well. A solid title for the price. \n\nGameplay here: https://youtu.be/WkaM5GoZBBg,1
136753626,2345630,"A Quick horror game, with a good atmosphere. A good amount of time for the price of the game. Definitely had me going for a loop for a bit in the maze part. Full playthrough\nhttps://youtu.be/bpfs-DGw7Mo",1
136758631,1811990,While I agree that the game is quite difficult I believe it's an incredible game so if you're okay with losing lots of runs it's worth the money.,1
136758612,1811990,"this game is amazingly good! I still didnt manage to win a run in 20-ish hours but i couldn't care less, it is that good!",1
136757975,1811990,It's a good game. I don't think it's too difficult.,1
136757614,1811990,"Look, don`t get me wrong, i wanted to like it, the art and the sound are a BLESSING, magical, the artstyle among deckbuilders is probably my favourite, better than StS and MT and many others and i had it on my wishlist for a long time.\nBut Jesus, its not that the game is difficult per se, its just that it is VERY poorly balanced, and even quite underwhelming.\nIts not that it is unplayable or unbeatable, its just that with the amount of time i spent on deckbuilders and roguelike/lites, it feels frustrating in a bad way, not the \"" Damn, almost had it!\"" its more like \"" well, i didnt have much luck in the cards/build so this 2 next 2 enemy archetypes are basically unbeatable\"".\n\nIts the kind of rogue like that after looks amazing, but feels so underwhelming in many ways. \nThe charms, for example are one, such amazing and nice mechanic, but in the end so poorly implemented. They are your upgrades, what makes your runs in Rogue \""crazy\"", different, and most of the times they are just useless or bad, not something to look foward or game changing even though they are essential.\n\ni could say a lot more, but as the game is right now, it doesnt feel fun, its a shame.",0
136757058,1811990,such a refresher for a cardbased roguelike!!! i recommend it 100000%\n\nits the dark souls of card games and i wouldn't wish for it to be anything else!,1
136756875,1811990,"People are over stating the bad balance of the game. It presents a fun challenge without being overbearing. Playing through StS ascensions had more of a challenge, so if you enjoyed those it won't be too bad.",1
136756840,1811990,"Good if you are okay with the game being challenging/hard right from the start. Unlike Slay the Spire, Monster Train, etc. there aren't really any meaningful ways to tune the difficulty to whatever level you'd like. This is an interesting design decision and it really highlights what people want out of games these days (judging by the Steam reviews anyways).",1
